split,role,wav,activity,sess,idx,node
train,others,CR_lounge_220110_0731.s1800_chunk69.16kHz.wav,cf,220110_0731,69,raw
train,others,CR_lounge_220110_0731.s0_chunk70.16kHz.wav,cp,220110_0731,70,refined
train,others,CR_lounge_220110_0731.s300_chunk70.16kHz.wav,cop,220110_0731,70,refined
train,others,CR_lounge_220110_0731.s1800_chunk70.16kHz.wav,fp,220110_0731,70,refined
train,others,CR_lounge_220110_0731.s2100_chunk70.16kHz.wav,cmo,220110_0731,70,raw
train,others,CR_lounge_220110_0731.s3000_chunk70.16kHz.wav,cfp,220110_0731,70,raw
train,others,CR_lounge_220110_0731.s2400_chunk70.16kHz.wav,m,220110_0731,70,raw
train,others,CR_lounge_220110_0731.s3300_chunk70.16kHz.wav,cm,220110_0731,70,raw
train,others,CR_lounge_220110_0731.s600_chunk70.16kHz.wav,c,220110_0731,70,raw
train,others,CR_lounge_220110_0731.s900_chunk70.16kHz.wav,co,220110_0731,70,raw
train,others,CR_lounge_220110_0731.s2700_chunk70.16kHz.wav,mp,220110_0731,70,raw
train,others,CR_lounge_220110_0731.s0_chunk71.16kHz.wav,cp,220110_0731,71,refined
train,others,CR_lounge_220110_0731.s2100_chunk71.16kHz.wav,cmo,220110_0731,71,raw
train,others,CR_lounge_220110_0731.s300_chunk71.16kHz.wav,cp,220110_0731,71,raw
train,others,CR_lounge_220110_0731.s3000_chunk71.16kHz.wav,cfmp,220110_0731,71,raw
train,others,CR_lounge_220110_0731.s1200_chunk71.16kHz.wav,c,220110_0731,71,raw
train,others,CR_lounge_220110_0731.s2400_chunk71.16kHz.wav,mo,220110_0731,71,raw
train,others,CR_lounge_220110_0731.s3300_chunk71.16kHz.wav,cmp,220110_0731,71,raw
train,others,CR_lounge_220110_0731.s600_chunk71.16kHz.wav,c,220110_0731,71,raw
train,others,CR_lounge_220110_0731.s900_chunk71.16kHz.wav,cp,220110_0731,71,raw
train,others,CR_lounge_220110_0731.s2700_chunk71.16kHz.wav,cfm,220110_0731,71,raw
train,others,CR_lounge_220110_0731.s1800_chunk71.16kHz.wav,cp,220110_0731,71,raw
train,others,CR_lounge_220110_0731.s0_chunk72.16kHz.wav,cp,220110_0731,72,refined
train,others,CR_lounge_220110_0731.s2100_chunk72.16kHz.wav,cmop,220110_0731,72,refined
train,others,CR_lounge_220110_0731.s300_chunk72.16kHz.wav,cop,220110_0731,72,refined
train,others,CR_lounge_220110_0731.s1200_chunk72.16kHz.wav,c,220110_0731,72,refined
train,others,CR_lounge_220110_0731.s600_chunk72.16kHz.wav,c,220110_0731,72,refined
train,others,CR_lounge_220110_0731.s900_chunk72.16kHz.wav,op,220110_0731,72,refined
train,others,CR_lounge_220110_0731.s2700_chunk72.16kHz.wav,cmp,220110_0731,72,refined
train,others,CR_lounge_220110_0731.s3000_chunk72.16kHz.wav,cp,220110_0731,72,raw
train,others,CR_lounge_220110_0731.s2400_chunk72.16kHz.wav,m,220110_0731,72,raw
train,others,CR_lounge_220110_0731.s3300_chunk72.16kHz.wav,cmp,220110_0731,72,raw
train,others,CR_lounge_220110_0731.s0_chunk73.16kHz.wav,cp,220110_0731,73,refined
train,others,CR_lounge_220110_0731.s1200_chunk73.16kHz.wav,cp,220110_0731,73,refined
train,others,CR_lounge_220110_0731.s600_chunk73.16kHz.wav,c,220110_0731,73,refined
train,others,CR_lounge_220110_0731.s2100_chunk73.16kHz.wav,cmo,220110_0731,73,raw
train,others,CR_lounge_220110_0731.s300_chunk73.16kHz.wav,op,220110_0731,73,raw
train,others,CR_lounge_220110_0731.s3000_chunk73.16kHz.wav,cp,220110_0731,73,raw
train,others,CR_lounge_220110_0731.s2400_chunk73.16kHz.wav,m,220110_0731,73,raw
train,others,CR_lounge_220110_0731.s3300_chunk73.16kHz.wav,cfmp,220110_0731,73,raw
train,others,CR_lounge_220110_0731.s900_chunk73.16kHz.wav,op,220110_0731,73,raw
train,others,CR_lounge_220110_0731.s2700_chunk73.16kHz.wav,cm,220110_0731,73,raw
train,others,CR_lounge_220110_0731.s1800_chunk73.16kHz.wav,cp,220110_0731,73,raw
train,others,CR_lounge_220110_0731.s0_chunk74.16kHz.wav,c,220110_0731,74,refined
train,others,CR_lounge_220110_0731.s2100_chunk74.16kHz.wav,mop,220110_0731,74,refined
train,others,CR_lounge_220110_0731.s300_chunk74.16kHz.wav,op,220110_0731,74,refined
train,others,CR_lounge_220110_0731.s3000_chunk74.16kHz.wav,cp,220110_0731,74,raw
train,others,CR_lounge_220110_0731.s1200_chunk74.16kHz.wav,cp,220110_0731,74,raw
train,others,CR_lounge_220110_0731.s2400_chunk74.16kHz.wav,m,220110_0731,74,raw
train,others,CR_lounge_220110_0731.s3300_chunk74.16kHz.wav,cp,220110_0731,74,raw
train,others,CR_lounge_220110_0731.s600_chunk74.16kHz.wav,cp,220110_0731,74,raw
train,others,CR_lounge_220110_0731.s900_chunk74.16kHz.wav,c,220110_0731,74,raw
train,others,CR_lounge_220110_0731.s2700_chunk74.16kHz.wav,cf,220110_0731,74,raw
train,others,CR_lounge_220110_0731.s1800_chunk74.16kHz.wav,cop,220110_0731,74,raw
train,others,CR_lounge_270110_1632.s3300_chunk0.16kHz.wav,cp,270110_1632,0,refined
train,others,CR_lounge_270110_1632.s3900_chunk0.16kHz.wav,cfop,270110_1632,0,refined
train,others,CR_lounge_270110_1632.s3600_chunk0.16kHz.wav,c,270110_1632,0,raw
train,others,CR_lounge_270110_1632.s4200_chunk0.16kHz.wav,cf,270110_1632,0,raw
train,others,CR_lounge_270110_1632.s3900_chunk1.16kHz.wav,cp,270110_1632,1,refined
train,others,CR_lounge_270110_1632.s4200_chunk1.16kHz.wav,cfp,270110_1632,1,refined
train,others,CR_lounge_270110_1632.s3300_chunk1.16kHz.wav,c,270110_1632,1,raw
train,others,CR_lounge_270110_1632.s3600_chunk1.16kHz.wav,fp,270110_1632,1,raw
train,others,CR_lounge_270110_1632.s3300_chunk2.16kHz.wav,cf,270110_1632,2,refined
train,others,CR_lounge_270110_1632.s3600_chunk2.16kHz.wav,fop,270110_1632,2,raw
train,others,CR_lounge_270110_1632.s3900_chunk2.16kHz.wav,c,270110_1632,2,raw
train,others,CR_lounge_270110_1632.s4200_chunk2.16kHz.wav,co,270110_1632,2,raw
train,others,CR_lounge_270110_1632.s3600_chunk3.16kHz.wav,cfop,270110_1632,3,refined
train,others,CR_lounge_270110_1632.s3900_chunk3.16kHz.wav,cf,270110_1632,3,refined
train,others,CR_lounge_270110_1632.s3300_chunk3.16kHz.wav,cp,270110_1632,3,raw
train,others,CR_lounge_270110_1632.s4200_chunk3.16kHz.wav,cfo,270110_1632,3,raw
train,others,CR_lounge_270110_1632.s3900_chunk4.16kHz.wav,cp,270110_1632,4,refined
train,others,CR_lounge_270110_1632.s3300_chunk4.16kHz.wav,cp,270110_1632,4,raw
train,others,CR_lounge_270110_1632.s3600_chunk4.16kHz.wav,cfp,270110_1632,4,raw
train,others,CR_lounge_270110_1632.s3300_chunk5.16kHz.wav,cfp,270110_1632,5,refined
train,others,CR_lounge_270110_1632.s3600_chunk5.16kHz.wav,cfp,270110_1632,5,refined
train,others,CR_lounge_270110_1632.s3900_chunk5.16kHz.wav,c,270110_1632,5,refined
train,others,CR_lounge_270110_1632.s3600_chunk6.16kHz.wav,cp,270110_1632,6,refined
train,others,CR_lounge_270110_1632.s3300_chunk6.16kHz.wav,cf,270110_1632,6,raw
train,others,CR_lounge_270110_1632.s3900_chunk6.16kHz.wav,c,270110_1632,6,raw
train,others,CR_lounge_270110_1632.s3600_chunk7.16kHz.wav,cfop,270110_1632,7,refined
train,others,CR_lounge_270110_1632.s3300_chunk7.16kHz.wav,cf,270110_1632,7,raw
train,others,CR_lounge_270110_1632.s3900_chunk7.16kHz.wav,cf,270110_1632,7,raw
train,others,CR_lounge_270110_1632.s3300_chunk8.16kHz.wav,c,270110_1632,8,refined
train,others,CR_lounge_270110_1632.s3600_chunk8.16kHz.wav,cfp,270110_1632,8,raw
train,others,CR_lounge_270110_1632.s3900_chunk8.16kHz.wav,f,270110_1632,8,raw
train,others,CR_lounge_270110_1632.s3900_chunk9.16kHz.wav,cf,270110_1632,9,refined
train,others,CR_lounge_270110_1632.s3300_chunk9.16kHz.wav,cp,270110_1632,9,raw
train,others,CR_lounge_270110_1632.s3600_chunk9.16kHz.wav,fp,270110_1632,9,raw
train,others,CR_lounge_270110_1632.s3900_chunk10.16kHz.wav,cf,270110_1632,10,refined
train,others,CR_lounge_270110_1632.s3300_chunk10.16kHz.wav,cfp,270110_1632,10,raw
train,others,CR_lounge_270110_1632.s3600_chunk10.16kHz.wav,fp,270110_1632,10,raw
train,others,CR_lounge_270110_1632.s3300_chunk11.16kHz.wav,cp,270110_1632,11,refined
train,others,CR_lounge_270110_1632.s3600_chunk11.16kHz.wav,cfop,270110_1632,11,refined
train,others,CR_lounge_270110_1632.s3900_chunk11.16kHz.wav,c,270110_1632,11,refined
train,others,CR_lounge_270110_1632.s3300_chunk12.16kHz.wav,cfp,270110_1632,12,refined
train,others,CR_lounge_270110_1632.s3900_chunk12.16kHz.wav,cp,270110_1632,12,raw
train,others,CR_lounge_270110_1632.s3300_chunk13.16kHz.wav,cp,270110_1632,13,refined
train,others,CR_lounge_270110_1632.s3900_chunk13.16kHz.wav,cfop,270110_1632,13,refined
train,others,CR_lounge_270110_1632.s3600_chunk13.16kHz.wav,cp,270110_1632,13,raw
train,others,CR_lounge_270110_1632.s3300_chunk14.16kHz.wav,cfp,270110_1632,14,raw
train,others,CR_lounge_270110_1632.s3600_chunk14.16kHz.wav,cp,270110_1632,14,raw
train,others,CR_lounge_270110_1632.s3900_chunk14.16kHz.wav,cf,270110_1632,14,raw
train,others,CR_lounge_270110_1632.s3300_chunk15.16kHz.wav,cfp,270110_1632,15,raw
train,others,CR_lounge_270110_1632.s3600_chunk15.16kHz.wav,cfp,270110_1632,15,raw
train,others,CR_lounge_270110_1632.s3900_chunk15.16kHz.wav,cfp,270110_1632,15,raw
train,others,CR_lounge_270110_1632.s3300_chunk16.16kHz.wav,cfp,270110_1632,16,raw
train,others,CR_lounge_270110_1632.s3900_chunk16.16kHz.wav,cp,270110_1632,16,raw
train,others,CR_lounge_270110_1632.s3600_chunk17.16kHz.wav,cfp,270110_1632,17,refined
train,others,CR_lounge_270110_1632.s3900_chunk17.16kHz.wav,cop,270110_1632,17,refined
train,others,CR_lounge_270110_1632.s3300_chunk17.16kHz.wav,p,270110_1632,17,raw
train,others,CR_lounge_270110_1632.s3600_chunk18.16kHz.wav,fop,270110_1632,18,refined
train,others,CR_lounge_270110_1632.s3900_chunk18.16kHz.wav,cp,270110_1632,18,refined
train,others,CR_lounge_270110_1632.s3300_chunk18.16kHz.wav,p,270110_1632,18,raw
train,others,CR_lounge_270110_1632.s3300_chunk19.16kHz.wav,p,270110_1632,19,refined
train,others,CR_lounge_270110_1632.s3600_chunk19.16kHz.wav,fop,270110_1632,19,refined
train,others,CR_lounge_270110_1632.s3900_chunk19.16kHz.wav,cfp,270110_1632,19,raw
train,others,CR_lounge_270110_1632.s3600_chunk20.16kHz.wav,o,270110_1632,20,refined
train,others,CR_lounge_270110_1632.s3900_chunk20.16kHz.wav,cf,270110_1632,20,refined
train,others,CR_lounge_270110_1632.s3300_chunk20.16kHz.wav,o,270110_1632,20,raw
train,others,CR_lounge_270110_1632.s3300_chunk21.16kHz.wav,op,270110_1632,21,refined
train,others,CR_lounge_270110_1632.s3600_chunk21.16kHz.wav,fop,270110_1632,21,refined
train,others,CR_lounge_270110_1632.s3900_chunk21.16kHz.wav,cp,270110_1632,21,raw
train,others,CR_lounge_270110_1632.s3600_chunk22.16kHz.wav,cp,270110_1632,22,refined
train,others,CR_lounge_270110_1632.s3900_chunk22.16kHz.wav,cfp,270110_1632,22,raw
train,others,CR_lounge_270110_1632.s3300_chunk23.16kHz.wav,o,270110_1632,23,raw
train,others,CR_lounge_270110_1632.s3600_chunk23.16kHz.wav,c,270110_1632,23,raw
train,others,CR_lounge_270110_1632.s3900_chunk23.16kHz.wav,cfo,270110_1632,23,raw
train,others,CR_lounge_270110_1632.s3600_chunk24.16kHz.wav,cfp,270110_1632,24,refined
train,others,CR_lounge_270110_1632.s3300_chunk24.16kHz.wav,o,270110_1632,24,raw
train,others,CR_lounge_270110_1632.s3900_chunk24.16kHz.wav,cf,270110_1632,24,raw
train,others,CR_lounge_270110_1632.s3600_chunk25.16kHz.wav,cp,270110_1632,25,refined
train,others,CR_lounge_270110_1632.s3900_chunk25.16kHz.wav,cf,270110_1632,25,raw
train,others,CR_lounge_270110_1632.s3300_chunk26.16kHz.wav,p,270110_1632,26,refined
train,others,CR_lounge_270110_1632.s3600_chunk26.16kHz.wav,cp,270110_1632,26,raw
train,others,CR_lounge_270110_1632.s3900_chunk26.16kHz.wav,cf,270110_1632,26,raw
train,others,CR_lounge_270110_1632.s3300_chunk27.16kHz.wav,op,270110_1632,27,refined
train,others,CR_lounge_270110_1632.s3900_chunk27.16kHz.wav,c,270110_1632,27,refined
train,others,CR_lounge_270110_1632.s3600_chunk27.16kHz.wav,p,270110_1632,27,raw
train,others,CR_lounge_270110_1632.s3300_chunk28.16kHz.wav,op,270110_1632,28,refined
train,others,CR_lounge_270110_1632.s3600_chunk28.16kHz.wav,cp,270110_1632,28,raw
train,others,CR_lounge_270110_1632.s3900_chunk28.16kHz.wav,c,270110_1632,28,raw
train,others,CR_lounge_270110_1632.s3300_chunk29.16kHz.wav,cp,270110_1632,29,refined
train,others,CR_lounge_270110_1632.s3600_chunk29.16kHz.wav,cop,270110_1632,29,refined
train,others,CR_lounge_270110_1632.s3900_chunk29.16kHz.wav,cf,270110_1632,29,raw
train,others,CR_lounge_270110_1632.s3600_chunk30.16kHz.wav,cop,270110_1632,30,refined
train,others,CR_lounge_270110_1632.s3900_chunk30.16kHz.wav,c,270110_1632,30,refined
train,others,CR_lounge_270110_1632.s3300_chunk30.16kHz.wav,cp,270110_1632,30,raw
train,others,CR_lounge_270110_1632.s3300_chunk31.16kHz.wav,cfo,270110_1632,31,raw
train,others,CR_lounge_270110_1632.s3600_chunk31.16kHz.wav,cp,270110_1632,31,raw
train,others,CR_lounge_270110_1632.s3900_chunk31.16kHz.wav,cf,270110_1632,31,raw
train,others,CR_lounge_270110_1632.s3600_chunk32.16kHz.wav,cop,270110_1632,32,refined
train,others,CR_lounge_270110_1632.s3900_chunk32.16kHz.wav,cfop,270110_1632,32,refined
train,others,CR_lounge_270110_1632.s3300_chunk32.16kHz.wav,cp,270110_1632,32,raw
train,others,CR_lounge_270110_1632.s3600_chunk33.16kHz.wav,cp,270110_1632,33,refined
train,others,CR_lounge_270110_1632.s3300_chunk33.16kHz.wav,cp,270110_1632,33,raw
train,others,CR_lounge_270110_1632.s3900_chunk33.16kHz.wav,cfo,270110_1632,33,raw
train,others,CR_lounge_270110_1632.s3300_chunk34.16kHz.wav,cfp,270110_1632,34,refined
train,others,CR_lounge_270110_1632.s3600_chunk34.16kHz.wav,cp,270110_1632,34,refined
train,others,CR_lounge_270110_1632.s3900_chunk34.16kHz.wav,cf,270110_1632,34,raw
train,others,CR_lounge_270110_1632.s3900_chunk35.16kHz.wav,cp,270110_1632,35,refined
train,others,CR_lounge_270110_1632.s3300_chunk35.16kHz.wav,f,270110_1632,35,raw
train,others,CR_lounge_270110_1632.s3300_chunk36.16kHz.wav,cfp,270110_1632,36,refined
train,others,CR_lounge_270110_1632.s3900_chunk36.16kHz.wav,cfop,270110_1632,36,refined
train,others,CR_lounge_270110_1632.s3600_chunk36.16kHz.wav,fp,270110_1632,36,raw
train,others,CR_lounge_270110_1632.s3300_chunk37.16kHz.wav,cfp,270110_1632,37,refined
train,others,CR_lounge_270110_1632.s3900_chunk37.16kHz.wav,cf,270110_1632,37,refined
train,others,CR_lounge_270110_1632.s3600_chunk37.16kHz.wav,cfp,270110_1632,37,raw
train,others,CR_lounge_270110_1632.s3300_chunk38.16kHz.wav,cfp,270110_1632,38,refined
train,others,CR_lounge_270110_1632.s3600_chunk38.16kHz.wav,c,270110_1632,38,raw
train,others,CR_lounge_270110_1632.s3900_chunk38.16kHz.wav,cf,270110_1632,38,raw
train,others,CR_lounge_270110_1632.s3300_chunk39.16kHz.wav,cfop,270110_1632,39,refined
train,others,CR_lounge_270110_1632.s3600_chunk39.16kHz.wav,cfp,270110_1632,39,refined
train,others,CR_lounge_270110_1632.s3900_chunk39.16kHz.wav,cf,270110_1632,39,refined
train,others,CR_lounge_270110_1632.s3300_chunk40.16kHz.wav,cfp,270110_1632,40,refined
train,others,CR_lounge_270110_1632.s3600_chunk40.16kHz.wav,cfp,270110_1632,40,refined
train,others,CR_lounge_270110_1632.s3900_chunk40.16kHz.wav,cf,270110_1632,40,refined
train,others,CR_lounge_270110_1632.s3600_chunk41.16kHz.wav,cp,270110_1632,41,refined
train,others,CR_lounge_270110_1632.s3900_chunk41.16kHz.wav,cf,270110_1632,41,refined
train,others,CR_lounge_270110_1632.s3300_chunk41.16kHz.wav,cfp,270110_1632,41,raw
train,others,CR_lounge_270110_1632.s3600_chunk42.16kHz.wav,cp,270110_1632,42,refined
train,others,CR_lounge_270110_1632.s3300_chunk42.16kHz.wav,cfp,270110_1632,42,raw
train,others,CR_lounge_270110_1632.s3900_chunk42.16kHz.wav,c,270110_1632,42,raw
train,others,CR_lounge_270110_1632.s3300_chunk43.16kHz.wav,cp,270110_1632,43,refined
train,others,CR_lounge_270110_1632.s3900_chunk43.16kHz.wav,cp,270110_1632,43,refined
train,others,CR_lounge_270110_1632.s3600_chunk43.16kHz.wav,co,270110_1632,43,raw
train,others,CR_lounge_270110_1632.s3300_chunk44.16kHz.wav,cfp,270110_1632,44,refined
train,others,CR_lounge_270110_1632.s3600_chunk44.16kHz.wav,cfop,270110_1632,44,refined
train,others,CR_lounge_270110_1632.s3900_chunk44.16kHz.wav,c,270110_1632,44,raw
train,others,CR_lounge_270110_1632.s3300_chunk45.16kHz.wav,cfp,270110_1632,45,refined
train,others,CR_lounge_270110_1632.s3600_chunk45.16kHz.wav,cfp,270110_1632,45,raw
train,others,CR_lounge_270110_1632.s3900_chunk45.16kHz.wav,c,270110_1632,45,raw
train,others,CR_lounge_270110_1632.s3300_chunk46.16kHz.wav,cfp,270110_1632,46,refined
train,others,CR_lounge_270110_1632.s3600_chunk46.16kHz.wav,cp,270110_1632,46,raw
train,others,CR_lounge_270110_1632.s3900_chunk46.16kHz.wav,c,270110_1632,46,raw
train,others,CR_lounge_270110_1632.s3300_chunk47.16kHz.wav,cfp,270110_1632,47,refined
train,others,CR_lounge_270110_1632.s3600_chunk47.16kHz.wav,cfp,270110_1632,47,raw
train,others,CR_lounge_270110_1632.s3900_chunk47.16kHz.wav,c,270110_1632,47,raw
train,others,CR_lounge_270110_1632.s3900_chunk48.16kHz.wav,cf,270110_1632,48,refined
train,others,CR_lounge_270110_1632.s3300_chunk48.16kHz.wav,fp,270110_1632,48,raw
train,others,CR_lounge_270110_1632.s3600_chunk48.16kHz.wav,cfp,270110_1632,48,raw
train,others,CR_lounge_270110_1632.s3300_chunk49.16kHz.wav,cfp,270110_1632,49,raw
train,others,CR_lounge_270110_1632.s3600_chunk49.16kHz.wav,co,270110_1632,49,raw
train,others,CR_lounge_270110_1632.s3900_chunk49.16kHz.wav,cf,270110_1632,49,raw
train,others,CR_lounge_270110_1632.s3300_chunk50.16kHz.wav,cfp,270110_1632,50,refined
train,others,CR_lounge_270110_1632.s3600_chunk50.16kHz.wav,cf,270110_1632,50,refined
train,others,CR_lounge_270110_1632.s3900_chunk50.16kHz.wav,cf,270110_1632,50,raw
train,others,CR_lounge_270110_1632.s3300_chunk51.16kHz.wav,cfop,270110_1632,51,refined
train,others,CR_lounge_270110_1632.s3600_chunk51.16kHz.wav,cfp,270110_1632,51,refined
train,others,CR_lounge_270110_1632.s3900_chunk51.16kHz.wav,f,270110_1632,51,raw
train,others,CR_lounge_270110_1632.s3300_chunk52.16kHz.wav,cp,270110_1632,52,raw
train,others,CR_lounge_270110_1632.s3600_chunk52.16kHz.wav,cf,270110_1632,52,raw
train,others,CR_lounge_270110_1632.s3900_chunk52.16kHz.wav,o,270110_1632,52,raw
train,others,CR_lounge_270110_1632.s3300_chunk53.16kHz.wav,cfp,270110_1632,53,raw
train,others,CR_lounge_270110_1632.s3600_chunk53.16kHz.wav,cp,270110_1632,53,raw
train,others,CR_lounge_270110_1632.s3900_chunk53.16kHz.wav,o,270110_1632,53,raw
train,others,CR_lounge_270110_1632.s3900_chunk54.16kHz.wav,f,270110_1632,54,refined
train,others,CR_lounge_270110_1632.s3300_chunk54.16kHz.wav,cfp,270110_1632,54,raw
train,others,CR_lounge_270110_1632.s3600_chunk54.16kHz.wav,c,270110_1632,54,raw
train,others,CR_lounge_270110_1632.s3300_chunk55.16kHz.wav,cp,270110_1632,55,raw
train,others,CR_lounge_270110_1632.s3600_chunk55.16kHz.wav,cp,270110_1632,55,raw
train,others,CR_lounge_270110_1632.s3900_chunk55.16kHz.wav,f,270110_1632,55,raw
train,others,CR_lounge_270110_1632.s3300_chunk56.16kHz.wav,cp,270110_1632,56,refined
train,others,CR_lounge_270110_1632.s3600_chunk56.16kHz.wav,cfp,270110_1632,56,raw
train,others,CR_lounge_270110_1632.s3900_chunk56.16kHz.wav,cf,270110_1632,56,raw
train,others,CR_lounge_270110_1632.s3300_chunk57.16kHz.wav,cop,270110_1632,57,refined
train,others,CR_lounge_270110_1632.s3600_chunk57.16kHz.wav,cfp,270110_1632,57,raw
train,others,CR_lounge_270110_1632.s3900_chunk57.16kHz.wav,c,270110_1632,57,raw
train,others,CR_lounge_270110_1632.s3600_chunk58.16kHz.wav,cfp,270110_1632,58,refined
train,others,CR_lounge_270110_1632.s3300_chunk58.16kHz.wav,fp,270110_1632,58,raw
train,others,CR_lounge_270110_1632.s3900_chunk58.16kHz.wav,cf,270110_1632,58,raw
train,others,CR_lounge_270110_1632.s3300_chunk59.16kHz.wav,cfop,270110_1632,59,refined
train,others,CR_lounge_270110_1632.s3900_chunk59.16kHz.wav,cfp,270110_1632,59,refined
train,others,CR_lounge_270110_1632.s3600_chunk59.16kHz.wav,co,270110_1632,59,raw
train,others,CR_lounge_270110_1632.s3300_chunk60.16kHz.wav,cp,270110_1632,60,raw
train,others,CR_lounge_270110_1632.s3600_chunk60.16kHz.wav,c,270110_1632,60,raw
train,others,CR_lounge_270110_1632.s3900_chunk60.16kHz.wav,cf,270110_1632,60,raw
train,others,CR_lounge_270110_1632.s3300_chunk61.16kHz.wav,cf,270110_1632,61,raw
train,others,CR_lounge_270110_1632.s3600_chunk61.16kHz.wav,cp,270110_1632,61,raw
train,others,CR_lounge_270110_1632.s3900_chunk61.16kHz.wav,c,270110_1632,61,raw
train,others,CR_lounge_270110_1632.s3300_chunk62.16kHz.wav,fop,270110_1632,62,refined
train,others,CR_lounge_270110_1632.s3600_chunk62.16kHz.wav,cf,270110_1632,62,raw
train,others,CR_lounge_270110_1632.s3900_chunk62.16kHz.wav,c,270110_1632,62,raw
train,others,CR_lounge_270110_1632.s3600_chunk63.16kHz.wav,cfp,270110_1632,63,refined
train,others,CR_lounge_270110_1632.s3300_chunk63.16kHz.wav,fp,270110_1632,63,raw
train,others,CR_lounge_270110_1632.s3900_chunk63.16kHz.wav,cf,270110_1632,63,raw
train,others,CR_lounge_270110_1632.s3900_chunk64.16kHz.wav,cf,270110_1632,64,refined
train,others,CR_lounge_270110_1632.s3300_chunk64.16kHz.wav,cp,270110_1632,64,raw
train,others,CR_lounge_270110_1632.s3600_chunk64.16kHz.wav,cfp,270110_1632,64,raw
train,others,CR_lounge_270110_1632.s600_chunk64.16kHz.wav,c,270110_1632,64,raw
train,others,CR_lounge_270110_1632.s3900_chunk65.16kHz.wav,cf,270110_1632,65,refined
train,others,CR_lounge_270110_1632.s3300_chunk65.16kHz.wav,cfp,270110_1632,65,raw
train,others,CR_lounge_270110_1632.s3600_chunk65.16kHz.wav,cp,270110_1632,65,raw
train,others,CR_lounge_270110_1632.s3900_chunk66.16kHz.wav,c,270110_1632,66,refined
train,others,CR_lounge_270110_1632.s3300_chunk66.16kHz.wav,cfp,270110_1632,66,raw
train,others,CR_lounge_270110_1632.s3600_chunk66.16kHz.wav,cfp,270110_1632,66,raw
train,others,CR_lounge_270110_1632.s3900_chunk67.16kHz.wav,cf,270110_1632,67,refined
train,others,CR_lounge_270110_1632.s3300_chunk67.16kHz.wav,c,270110_1632,67,raw
train,others,CR_lounge_270110_1632.s3600_chunk67.16kHz.wav,cfp,270110_1632,67,raw
train,others,CR_lounge_270110_1632.s3300_chunk68.16kHz.wav,cfp,270110_1632,68,refined
train,others,CR_lounge_270110_1632.s3600_chunk68.16kHz.wav,cp,270110_1632,68,raw
train,others,CR_lounge_270110_1632.s3900_chunk68.16kHz.wav,c,270110_1632,68,raw
train,others,CR_lounge_270110_1632.s3300_chunk69.16kHz.wav,op,270110_1632,69,refined
train,others,CR_lounge_270110_1632.s3600_chunk69.16kHz.wav,cp,270110_1632,69,refined
train,others,CR_lounge_270110_1632.s3000_chunk69.16kHz.wav,cfo,270110_1632,69,raw
train,others,CR_lounge_270110_1632.s3900_chunk69.16kHz.wav,c,270110_1632,69,raw
train,others,CR_lounge_270110_1632.s3600_chunk70.16kHz.wav,cp,270110_1632,70,refined
train,others,CR_lounge_270110_1632.s3300_chunk70.16kHz.wav,cfp,270110_1632,70,raw
train,others,CR_lounge_270110_1632.s3900_chunk70.16kHz.wav,cfp,270110_1632,70,raw
train,others,CR_lounge_270110_1632.s3000_chunk71.16kHz.wav,cfp,270110_1632,71,refined
train,others,CR_lounge_270110_1632.s3300_chunk71.16kHz.wav,co,270110_1632,71,raw
train,others,CR_lounge_270110_1632.s3900_chunk71.16kHz.wav,c,270110_1632,71,raw
train,others,CR_lounge_270110_1632.s3300_chunk72.16kHz.wav,op,270110_1632,72,refined
train,others,CR_lounge_270110_1632.s3000_chunk72.16kHz.wav,cp,270110_1632,72,raw
train,others,CR_lounge_270110_1632.s3600_chunk72.16kHz.wav,cp,270110_1632,72,raw
train,others,CR_lounge_270110_1632.s3900_chunk72.16kHz.wav,c,270110_1632,72,raw
train,others,CR_lounge_270110_1632.s3600_chunk73.16kHz.wav,cp,270110_1632,73,refined
train,others,CR_lounge_270110_1632.s3900_chunk73.16kHz.wav,cfo,270110_1632,73,refined
train,others,CR_lounge_270110_1632.s3300_chunk73.16kHz.wav,fp,270110_1632,73,raw
train,others,CR_lounge_270110_1632.s3000_chunk74.16kHz.wav,cp,270110_1632,74,refined
train,others,CR_lounge_270110_1632.s3300_chunk74.16kHz.wav,cfp,270110_1632,74,raw
train,others,CR_lounge_270110_1632.s3600_chunk74.16kHz.wav,cp,270110_1632,74,raw
train,others,CR_lounge_270110_1632.s3900_chunk74.16kHz.wav,cf,270110_1632,74,raw
train,target,CR_lounge_220110_0731.s1800_chunk1.16kHz.wav,v,220110_0731,1,raw
train,target,CR_lounge_220110_0731.s1800_chunk2.16kHz.wav,v,220110_0731,2,refined
train,target,CR_lounge_220110_0731.s1800_chunk3.16kHz.wav,v,220110_0731,3,refined
train,target,CR_lounge_220110_0731.s1800_chunk5.16kHz.wav,v,220110_0731,5,raw
train,target,CR_lounge_220110_0731.s1800_chunk7.16kHz.wav,v,220110_0731,7,refined
train,target,CR_lounge_220110_0731.s1800_chunk9.16kHz.wav,v,220110_0731,9,raw
train,target,CR_lounge_220110_0731.s1800_chunk10.16kHz.wav,v,220110_0731,10,refined
train,target,CR_lounge_220110_0731.s1800_chunk11.16kHz.wav,v,220110_0731,11,raw
train,target,CR_lounge_220110_0731.s1800_chunk12.16kHz.wav,v,220110_0731,12,raw
