split,role,wav,activity,sess,idx,node
val,target,DevNode4_ex233_294.wav,watching_tv,233,294,4
val,target,DevNode1_ex233_297.wav,watching_tv,233,297,1
val,target,DevNode2_ex233_300.wav,watching_tv,233,300,2
val,target,DevNode3_ex233_303.wav,watching_tv,233,303,3
val,target,DevNode4_ex233_306.wav,watching_tv,233,306,4
val,target,DevNode1_ex233_309.wav,watching_tv,233,309,1
val,target,DevNode2_ex233_312.wav,watching_tv,233,312,2
val,target,DevNode3_ex233_315.wav,watching_tv,233,315,3
val,target,DevNode4_ex233_318.wav,watching_tv,233,318,4
val,target,DevNode1_ex233_320.wav,watching_tv,233,320,1
val,target,DevNode2_ex233_323.wav,watching_tv,233,323,2
val,target,DevNode3_ex233_326.wav,watching_tv,233,326,3
val,target,DevNode4_ex233_329.wav,watching_tv,233,329,4
val,target,DevNode1_ex233_332.wav,watching_tv,233,332,1
val,target,DevNode2_ex233_335.wav,watching_tv,233,335,2
val,target,DevNode3_ex233_338.wav,watching_tv,233,338,3
val,target,DevNode4_ex233_341.wav,watching_tv,233,341,4
val,target,DevNode1_ex233_344.wav,watching_tv,233,344,1
val,target,DevNode2_ex233_347.wav,watching_tv,233,347,2
val,target,DevNode3_ex233_349.wav,watching_tv,233,349,3
val,target,DevNode4_ex233_352.wav,watching_tv,233,352,4
val,target,DevNode1_ex233_355.wav,watching_tv,233,355,1
val,target,DevNode2_ex233_358.wav,watching_tv,233,358,2
val,target,DevNode3_ex233_361.wav,watching_tv,233,361,3
val,target,DevNode4_ex233_364.wav,watching_tv,233,364,4
val,target,DevNode1_ex233_367.wav,watching_tv,233,367,1
val,target,DevNode2_ex233_370.wav,watching_tv,233,370,2
val,target,DevNode3_ex233_373.wav,watching_tv,233,373,3
val,target,DevNode4_ex233_376.wav,watching_tv,233,376,4
test,target,DevNode1_ex231_1.wav,watching_tv,231,1,1
test,target,DevNode2_ex231_2.wav,watching_tv,231,2,2
test,target,DevNode3_ex231_4.wav,watching_tv,231,4,3
test,target,DevNode4_ex231_6.wav,watching_tv,231,6,4
test,target,DevNode1_ex231_8.wav,watching_tv,231,8,1
test,target,DevNode2_ex231_10.wav,watching_tv,231,10,2
test,target,DevNode3_ex231_12.wav,watching_tv,231,12,3
test,target,DevNode4_ex231_13.wav,watching_tv,231,13,4
test,target,DevNode1_ex231_15.wav,watching_tv,231,15,1
test,target,DevNode2_ex231_17.wav,watching_tv,231,17,2
test,target,DevNode3_ex231_19.wav,watching_tv,231,19,3
test,target,DevNode4_ex231_21.wav,watching_tv,231,21,4
test,target,DevNode1_ex231_23.wav,watching_tv,231,23,1
test,target,DevNode2_ex231_25.wav,watching_tv,231,25,2
test,target,DevNode3_ex231_26.wav,watching_tv,231,26,3
test,target,DevNode4_ex231_28.wav,watching_tv,231,28,4
test,target,DevNode1_ex231_30.wav,watching_tv,231,30,1
test,target,DevNode2_ex231_32.wav,watching_tv,231,32,2
test,target,DevNode3_ex231_34.wav,watching_tv,231,34,3
test,target,DevNode4_ex231_36.wav,watching_tv,231,36,4
test,target,DevNode1_ex231_38.wav,watching_tv,231,38,1
test,target,DevNode2_ex231_39.wav,watching_tv,231,39,2
test,target,DevNode3_ex231_41.wav,watching_tv,231,41,3
test,target,DevNode4_ex231_43.wav,watching_tv,231,43,4
test,target,DevNode1_ex231_45.wav,watching_tv,231,45,1
test,target,DevNode2_ex231_47.wav,watching_tv,231,47,2
test,target,DevNode3_ex231_49.wav,watching_tv,231,49,3
test,target,DevNode4_ex231_50.wav,watching_tv,231,50,4
test,target,DevNode1_ex231_52.wav,watching_tv,231,52,1
test,target,DevNode2_ex231_54.wav,watching_tv,231,54,2
test,target,DevNode3_ex231_56.wav,watching_tv,231,56,3
test,target,DevNode4_ex231_58.wav,watching_tv,231,58,4
test,target,DevNode1_ex231_60.wav,watching_tv,231,60,1
test,target,DevNode2_ex231_62.wav,watching_tv,231,62,2
test,target,DevNode3_ex231_63.wav,watching_tv,231,63,3
test,target,DevNode4_ex231_65.wav,watching_tv,231,65,4
test,target,DevNode1_ex231_67.wav,watching_tv,231,67,1
test,target,DevNode2_ex231_69.wav,watching_tv,231,69,2
test,target,DevNode3_ex231_71.wav,watching_tv,231,71,3
test,target,DevNode4_ex231_73.wav,watching_tv,231,73,4
test,target,DevNode1_ex231_75.wav,watching_tv,231,75,1
test,target,DevNode2_ex231_76.wav,watching_tv,231,76,2
test,target,DevNode3_ex231_78.wav,watching_tv,231,78,3
test,target,DevNode4_ex231_80.wav,watching_tv,231,80,4
test,target,DevNode1_ex231_82.wav,watching_tv,231,82,1
test,target,DevNode2_ex231_84.wav,watching_tv,231,84,2
test,target,DevNode3_ex231_86.wav,watching_tv,231,86,3
test,target,DevNode4_ex231_87.wav,watching_tv,231,87,4
test,target,DevNode1_ex231_89.wav,watching_tv,231,89,1
test,target,DevNode2_ex231_91.wav,watching_tv,231,91,2
test,target,DevNode3_ex231_93.wav,watching_tv,231,93,3
test,target,DevNode4_ex231_95.wav,watching_tv,231,95,4
test,target,DevNode1_ex231_97.wav,watching_tv,231,97,1
test,target,DevNode2_ex231_99.wav,watching_tv,231,99,2
test,target,DevNode3_ex231_100.wav,watching_tv,231,100,3
test,target,DevNode4_ex231_102.wav,watching_tv,231,102,4
test,target,DevNode1_ex231_104.wav,watching_tv,231,104,1
test,target,DevNode2_ex231_106.wav,watching_tv,231,106,2
test,target,DevNode3_ex231_108.wav,watching_tv,231,108,3
test,target,DevNode4_ex231_110.wav,watching_tv,231,110,4
test,target,DevNode1_ex231_112.wav,watching_tv,231,112,1
test,target,DevNode2_ex231_113.wav,watching_tv,231,113,2
test,target,DevNode3_ex231_115.wav,watching_tv,231,115,3
test,target,DevNode4_ex231_117.wav,watching_tv,231,117,4
test,target,DevNode1_ex231_119.wav,watching_tv,231,119,1
test,target,DevNode2_ex231_121.wav,watching_tv,231,121,2
test,target,DevNode3_ex231_123.wav,watching_tv,231,123,3
test,target,DevNode4_ex231_124.wav,watching_tv,231,124,4
test,target,DevNode1_ex231_126.wav,watching_tv,231,126,1
test,target,DevNode2_ex231_128.wav,watching_tv,231,128,2
test,target,DevNode3_ex231_130.wav,watching_tv,231,130,3
test,target,DevNode4_ex231_132.wav,watching_tv,231,132,4
test,target,DevNode1_ex231_134.wav,watching_tv,231,134,1
test,target,DevNode2_ex231_136.wav,watching_tv,231,136,2
test,target,DevNode3_ex231_137.wav,watching_tv,231,137,3
test,target,DevNode4_ex231_139.wav,watching_tv,231,139,4
test,target,DevNode1_ex231_141.wav,watching_tv,231,141,1
test,target,DevNode2_ex231_143.wav,watching_tv,231,143,2
test,target,DevNode3_ex231_145.wav,watching_tv,231,145,3
test,target,DevNode4_ex231_147.wav,watching_tv,231,147,4
test,target,DevNode1_ex231_149.wav,watching_tv,231,149,1
test,target,DevNode2_ex231_150.wav,watching_tv,231,150,2
test,target,DevNode3_ex231_152.wav,watching_tv,231,152,3
test,target,DevNode4_ex231_154.wav,watching_tv,231,154,4
test,target,DevNode1_ex231_156.wav,watching_tv,231,156,1
test,target,DevNode2_ex231_158.wav,watching_tv,231,158,2
test,target,DevNode3_ex231_160.wav,watching_tv,231,160,3
test,target,DevNode4_ex231_161.wav,watching_tv,231,161,4
test,target,DevNode1_ex231_163.wav,watching_tv,231,163,1
test,target,DevNode2_ex231_165.wav,watching_tv,231,165,2
test,target,DevNode3_ex231_167.wav,watching_tv,231,167,3
test,target,DevNode4_ex231_169.wav,watching_tv,231,169,4
test,target,DevNode1_ex231_171.wav,watching_tv,231,171,1
test,target,DevNode2_ex231_173.wav,watching_tv,231,173,2
test,target,DevNode3_ex231_174.wav,watching_tv,231,174,3
test,target,DevNode4_ex231_176.wav,watching_tv,231,176,4
test,target,DevNode1_ex231_178.wav,watching_tv,231,178,1
test,target,DevNode2_ex231_180.wav,watching_tv,231,180,2
test,target,DevNode3_ex231_182.wav,watching_tv,231,182,3
test,target,DevNode4_ex231_184.wav,watching_tv,231,184,4
test,target,DevNode1_ex231_186.wav,watching_tv,231,186,1
test,target,DevNode2_ex231_187.wav,watching_tv,231,187,2
test,target,DevNode3_ex231_189.wav,watching_tv,231,189,3
test,target,DevNode4_ex231_191.wav,watching_tv,231,191,4
test,target,DevNode1_ex231_193.wav,watching_tv,231,193,1
test,target,DevNode2_ex231_195.wav,watching_tv,231,195,2
test,target,DevNode3_ex231_197.wav,watching_tv,231,197,3
test,target,DevNode4_ex231_198.wav,watching_tv,231,198,4
test,target,DevNode1_ex231_200.wav,watching_tv,231,200,1
test,target,DevNode2_ex231_202.wav,watching_tv,231,202,2
test,target,DevNode3_ex231_204.wav,watching_tv,231,204,3
test,target,DevNode4_ex231_206.wav,watching_tv,231,206,4
test,target,DevNode1_ex231_208.wav,watching_tv,231,208,1
test,target,DevNode2_ex231_210.wav,watching_tv,231,210,2
test,target,DevNode3_ex231_211.wav,watching_tv,231,211,3
test,target,DevNode4_ex231_213.wav,watching_tv,231,213,4
test,target,DevNode1_ex231_215.wav,watching_tv,231,215,1
test,target,DevNode2_ex231_217.wav,watching_tv,231,217,2
test,target,DevNode3_ex231_219.wav,watching_tv,231,219,3
test,target,DevNode4_ex231_221.wav,watching_tv,231,221,4
test,target,DevNode1_ex231_223.wav,watching_tv,231,223,1
test,target,DevNode2_ex231_224.wav,watching_tv,231,224,2
test,target,DevNode3_ex231_226.wav,watching_tv,231,226,3
test,target,DevNode4_ex231_228.wav,watching_tv,231,228,4
test,target,DevNode1_ex231_230.wav,watching_tv,231,230,1
test,target,DevNode2_ex231_232.wav,watching_tv,231,232,2
test,target,DevNode3_ex231_234.wav,watching_tv,231,234,3
test,target,DevNode4_ex231_235.wav,watching_tv,231,235,4
test,target,DevNode1_ex231_237.wav,watching_tv,231,237,1
test,target,DevNode2_ex231_239.wav,watching_tv,231,239,2
test,target,DevNode3_ex231_241.wav,watching_tv,231,241,3
test,target,DevNode4_ex231_243.wav,watching_tv,231,243,4
test,target,DevNode1_ex231_245.wav,watching_tv,231,245,1
test,target,DevNode2_ex231_247.wav,watching_tv,231,247,2
test,target,DevNode3_ex231_248.wav,watching_tv,231,248,3
test,target,DevNode4_ex231_250.wav,watching_tv,231,250,4
test,target,DevNode1_ex231_252.wav,watching_tv,231,252,1
test,target,DevNode2_ex231_254.wav,watching_tv,231,254,2
test,target,DevNode3_ex231_256.wav,watching_tv,231,256,3
test,target,DevNode4_ex231_258.wav,watching_tv,231,258,4
test,target,DevNode1_ex231_260.wav,watching_tv,231,260,1
test,target,DevNode2_ex231_261.wav,watching_tv,231,261,2
test,target,DevNode3_ex231_263.wav,watching_tv,231,263,3
test,target,DevNode4_ex231_265.wav,watching_tv,231,265,4
test,target,DevNode1_ex231_267.wav,watching_tv,231,267,1
test,target,DevNode2_ex231_269.wav,watching_tv,231,269,2
test,target,DevNode3_ex231_271.wav,watching_tv,231,271,3
test,target,DevNode4_ex231_272.wav,watching_tv,231,272,4
test,target,DevNode1_ex231_274.wav,watching_tv,231,274,1
test,target,DevNode2_ex231_276.wav,watching_tv,231,276,2
test,target,DevNode3_ex231_278.wav,watching_tv,231,278,3
test,target,DevNode4_ex231_280.wav,watching_tv,231,280,4
test,target,DevNode1_ex231_282.wav,watching_tv,231,282,1
test,target,DevNode2_ex231_284.wav,watching_tv,231,284,2
test,target,DevNode3_ex231_285.wav,watching_tv,231,285,3
test,target,DevNode4_ex231_287.wav,watching_tv,231,287,4
test,target,DevNode1_ex231_289.wav,watching_tv,231,289,1
test,target,DevNode2_ex231_291.wav,watching_tv,231,291,2
test,target,DevNode3_ex231_293.wav,watching_tv,231,293,3
test,target,DevNode4_ex231_295.wav,watching_tv,231,295,4
test,target,DevNode1_ex231_297.wav,watching_tv,231,297,1
test,target,DevNode2_ex231_298.wav,watching_tv,231,298,2
test,target,DevNode3_ex231_300.wav,watching_tv,231,300,3
test,target,DevNode4_ex231_302.wav,watching_tv,231,302,4
test,target,DevNode1_ex231_304.wav,watching_tv,231,304,1
test,target,DevNode2_ex231_306.wav,watching_tv,231,306,2
test,target,DevNode3_ex231_308.wav,watching_tv,231,308,3
test,target,DevNode4_ex231_309.wav,watching_tv,231,309,4
test,target,DevNode1_ex231_311.wav,watching_tv,231,311,1
test,target,DevNode2_ex231_313.wav,watching_tv,231,313,2
test,target,DevNode3_ex231_315.wav,watching_tv,231,315,3
test,target,DevNode4_ex231_317.wav,watching_tv,231,317,4
test,target,DevNode1_ex231_319.wav,watching_tv,231,319,1
test,target,DevNode2_ex231_321.wav,watching_tv,231,321,2
test,target,DevNode3_ex231_322.wav,watching_tv,231,322,3
test,target,DevNode4_ex231_324.wav,watching_tv,231,324,4
test,target,DevNode1_ex231_326.wav,watching_tv,231,326,1
test,target,DevNode2_ex231_328.wav,watching_tv,231,328,2
test,target,DevNode3_ex232_2.wav,watching_tv,232,2,3
test,target,DevNode4_ex232_4.wav,watching_tv,232,4,4
test,target,DevNode1_ex232_6.wav,watching_tv,232,6,1
test,target,DevNode2_ex232_7.wav,watching_tv,232,7,2
test,target,DevNode3_ex232_9.wav,watching_tv,232,9,3
test,target,DevNode4_ex232_11.wav,watching_tv,232,11,4
test,target,DevNode1_ex232_13.wav,watching_tv,232,13,1
test,target,DevNode2_ex232_15.wav,watching_tv,232,15,2
test,target,DevNode3_ex232_17.wav,watching_tv,232,17,3
test,target,DevNode4_ex232_18.wav,watching_tv,232,18,4
test,target,DevNode1_ex232_20.wav,watching_tv,232,20,1
test,target,DevNode2_ex232_22.wav,watching_tv,232,22,2
test,target,DevNode3_ex232_24.wav,watching_tv,232,24,3
test,target,DevNode4_ex232_26.wav,watching_tv,232,26,4
test,target,DevNode1_ex232_28.wav,watching_tv,232,28,1
test,target,DevNode2_ex232_30.wav,watching_tv,232,30,2
test,target,DevNode3_ex232_31.wav,watching_tv,232,31,3
test,target,DevNode4_ex232_33.wav,watching_tv,232,33,4
test,target,DevNode1_ex232_35.wav,watching_tv,232,35,1
test,target,DevNode2_ex232_37.wav,watching_tv,232,37,2
test,target,DevNode3_ex232_39.wav,watching_tv,232,39,3
test,target,DevNode4_ex232_41.wav,watching_tv,232,41,4
test,target,DevNode1_ex232_43.wav,watching_tv,232,43,1
test,target,DevNode2_ex232_44.wav,watching_tv,232,44,2
test,target,DevNode3_ex232_46.wav,watching_tv,232,46,3
test,target,DevNode4_ex232_48.wav,watching_tv,232,48,4
test,target,DevNode1_ex232_50.wav,watching_tv,232,50,1
test,target,DevNode2_ex232_52.wav,watching_tv,232,52,2
test,target,DevNode3_ex232_54.wav,watching_tv,232,54,3
test,target,DevNode4_ex232_55.wav,watching_tv,232,55,4
test,target,DevNode1_ex232_57.wav,watching_tv,232,57,1
test,target,DevNode2_ex232_59.wav,watching_tv,232,59,2
test,target,DevNode3_ex232_61.wav,watching_tv,232,61,3
test,target,DevNode4_ex232_63.wav,watching_tv,232,63,4
test,target,DevNode1_ex232_65.wav,watching_tv,232,65,1
test,target,DevNode2_ex232_67.wav,watching_tv,232,67,2
test,target,DevNode3_ex232_68.wav,watching_tv,232,68,3
test,target,DevNode4_ex232_70.wav,watching_tv,232,70,4
test,target,DevNode1_ex232_72.wav,watching_tv,232,72,1
test,target,DevNode2_ex232_74.wav,watching_tv,232,74,2
test,target,DevNode3_ex232_76.wav,watching_tv,232,76,3
test,target,DevNode4_ex232_78.wav,watching_tv,232,78,4
test,target,DevNode1_ex232_80.wav,watching_tv,232,80,1
test,target,DevNode2_ex232_81.wav,watching_tv,232,81,2
test,target,DevNode3_ex232_83.wav,watching_tv,232,83,3
test,target,DevNode4_ex232_85.wav,watching_tv,232,85,4
test,target,DevNode1_ex232_87.wav,watching_tv,232,87,1
test,target,DevNode2_ex232_89.wav,watching_tv,232,89,2
test,target,DevNode3_ex232_91.wav,watching_tv,232,91,3
test,target,DevNode4_ex232_92.wav,watching_tv,232,92,4
test,target,DevNode1_ex232_94.wav,watching_tv,232,94,1
test,target,DevNode2_ex232_96.wav,watching_tv,232,96,2
test,target,DevNode3_ex232_98.wav,watching_tv,232,98,3
test,target,DevNode4_ex232_100.wav,watching_tv,232,100,4
test,target,DevNode1_ex232_102.wav,watching_tv,232,102,1
test,target,DevNode2_ex232_104.wav,watching_tv,232,104,2
test,target,DevNode3_ex232_105.wav,watching_tv,232,105,3
test,target,DevNode4_ex232_107.wav,watching_tv,232,107,4
test,target,DevNode1_ex232_109.wav,watching_tv,232,109,1
test,target,DevNode2_ex232_111.wav,watching_tv,232,111,2
test,target,DevNode3_ex232_113.wav,watching_tv,232,113,3
test,target,DevNode4_ex232_115.wav,watching_tv,232,115,4
test,target,DevNode1_ex232_117.wav,watching_tv,232,117,1
test,target,DevNode2_ex232_118.wav,watching_tv,232,118,2
test,target,DevNode3_ex232_120.wav,watching_tv,232,120,3
test,target,DevNode4_ex232_122.wav,watching_tv,232,122,4
test,target,DevNode1_ex232_124.wav,watching_tv,232,124,1
test,target,DevNode2_ex232_126.wav,watching_tv,232,126,2
test,target,DevNode3_ex232_128.wav,watching_tv,232,128,3
test,target,DevNode4_ex232_129.wav,watching_tv,232,129,4
test,target,DevNode1_ex232_131.wav,watching_tv,232,131,1
test,target,DevNode2_ex232_133.wav,watching_tv,232,133,2
test,target,DevNode3_ex232_135.wav,watching_tv,232,135,3
test,target,DevNode4_ex232_137.wav,watching_tv,232,137,4
test,target,DevNode1_ex232_139.wav,watching_tv,232,139,1
test,target,DevNode2_ex232_141.wav,watching_tv,232,141,2
test,target,DevNode3_ex232_142.wav,watching_tv,232,142,3
test,target,DevNode4_ex232_144.wav,watching_tv,232,144,4
test,target,DevNode1_ex232_146.wav,watching_tv,232,146,1
test,target,DevNode2_ex232_148.wav,watching_tv,232,148,2
test,target,DevNode3_ex232_150.wav,watching_tv,232,150,3
test,target,DevNode4_ex232_152.wav,watching_tv,232,152,4
test,target,DevNode1_ex232_154.wav,watching_tv,232,154,1
test,target,DevNode2_ex232_155.wav,watching_tv,232,155,2
test,target,DevNode3_ex232_157.wav,watching_tv,232,157,3
test,target,DevNode4_ex232_159.wav,watching_tv,232,159,4
test,target,DevNode1_ex232_161.wav,watching_tv,232,161,1
test,target,DevNode2_ex232_163.wav,watching_tv,232,163,2
test,target,DevNode3_ex232_165.wav,watching_tv,232,165,3
test,target,DevNode4_ex232_166.wav,watching_tv,232,166,4
test,target,DevNode1_ex232_168.wav,watching_tv,232,168,1
test,target,DevNode2_ex232_170.wav,watching_tv,232,170,2
test,target,DevNode3_ex232_172.wav,watching_tv,232,172,3
test,target,DevNode4_ex232_174.wav,watching_tv,232,174,4
test,target,DevNode1_ex232_176.wav,watching_tv,232,176,1
test,target,DevNode2_ex232_178.wav,watching_tv,232,178,2
test,target,DevNode3_ex232_179.wav,watching_tv,232,179,3
test,target,DevNode4_ex232_181.wav,watching_tv,232,181,4
test,target,DevNode1_ex232_183.wav,watching_tv,232,183,1
test,target,DevNode2_ex232_185.wav,watching_tv,232,185,2
test,target,DevNode3_ex232_187.wav,watching_tv,232,187,3
test,target,DevNode4_ex232_189.wav,watching_tv,232,189,4
train,others,DevNode1_ex202_1.wav,social_activity,202,1,1
train,others,DevNode2_ex202_3.wav,social_activity,202,3,2
train,others,DevNode3_ex202_6.wav,social_activity,202,6,3
train,others,DevNode4_ex202_9.wav,social_activity,202,9,4
train,others,DevNode1_ex202_12.wav,social_activity,202,12,1
train,others,DevNode2_ex202_15.wav,social_activity,202,15,2
train,others,DevNode3_ex202_18.wav,social_activity,202,18,3
train,others,DevNode4_ex202_21.wav,social_activity,202,21,4
train,others,DevNode1_ex202_23.wav,social_activity,202,23,1
train,others,DevNode2_ex202_26.wav,social_activity,202,26,2
train,others,DevNode3_ex202_29.wav,social_activity,202,29,3
train,others,DevNode4_ex202_32.wav,social_activity,202,32,4
train,others,DevNode1_ex202_35.wav,social_activity,202,35,1
train,others,DevNode2_ex202_38.wav,social_activity,202,38,2
train,others,DevNode3_ex202_41.wav,social_activity,202,41,3
train,others,DevNode4_ex202_43.wav,social_activity,202,43,4
train,others,DevNode1_ex202_46.wav,social_activity,202,46,1
train,others,DevNode2_ex202_49.wav,social_activity,202,49,2
train,others,DevNode3_ex202_52.wav,social_activity,202,52,3
train,others,DevNode4_ex202_55.wav,social_activity,202,55,4
train,others,DevNode1_ex202_58.wav,social_activity,202,58,1
train,others,DevNode2_ex202_61.wav,social_activity,202,61,2
train,others,DevNode3_ex202_63.wav,social_activity,202,63,3
train,others,DevNode4_ex202_66.wav,social_activity,202,66,4
train,others,DevNode1_ex202_69.wav,social_activity,202,69,1
train,others,DevNode2_ex202_72.wav,social_activity,202,72,2
train,others,DevNode3_ex202_75.wav,social_activity,202,75,3
train,others,DevNode4_ex202_78.wav,social_activity,202,78,4
train,others,DevNode1_ex202_81.wav,social_activity,202,81,1
train,others,DevNode2_ex202_83.wav,social_activity,202,83,2
train,others,DevNode3_ex202_86.wav,social_activity,202,86,3
train,others,DevNode4_ex202_89.wav,social_activity,202,89,4
train,others,DevNode1_ex202_92.wav,social_activity,202,92,1
train,others,DevNode2_ex202_95.wav,social_activity,202,95,2
train,others,DevNode3_ex202_98.wav,social_activity,202,98,3
train,others,DevNode4_ex202_101.wav,social_activity,202,101,4
train,others,DevNode1_ex202_103.wav,social_activity,202,103,1
train,others,DevNode2_ex202_106.wav,social_activity,202,106,2
train,others,DevNode3_ex202_109.wav,social_activity,202,109,3
train,others,DevNode4_ex202_112.wav,social_activity,202,112,4
train,others,DevNode1_ex202_115.wav,social_activity,202,115,1
train,others,DevNode2_ex202_118.wav,social_activity,202,118,2
train,others,DevNode3_ex202_121.wav,social_activity,202,121,3
train,others,DevNode4_ex202_123.wav,social_activity,202,123,4
train,others,DevNode1_ex202_126.wav,social_activity,202,126,1
train,others,DevNode2_ex202_129.wav,social_activity,202,129,2
train,others,DevNode3_ex202_132.wav,social_activity,202,132,3
train,others,DevNode4_ex202_135.wav,social_activity,202,135,4
train,others,DevNode1_ex202_138.wav,social_activity,202,138,1
train,others,DevNode2_ex202_141.wav,social_activity,202,141,2
train,others,DevNode3_ex202_143.wav,social_activity,202,143,3
train,others,DevNode4_ex202_146.wav,social_activity,202,146,4
train,others,DevNode1_ex202_149.wav,social_activity,202,149,1
train,others,DevNode2_ex202_152.wav,social_activity,202,152,2
train,others,DevNode3_ex202_155.wav,social_activity,202,155,3
train,others,DevNode4_ex202_158.wav,social_activity,202,158,4
train,others,DevNode1_ex202_161.wav,social_activity,202,161,1
train,others,DevNode2_ex202_163.wav,social_activity,202,163,2
train,others,DevNode3_ex202_166.wav,social_activity,202,166,3
train,others,DevNode4_ex202_169.wav,social_activity,202,169,4
train,others,DevNode1_ex202_172.wav,social_activity,202,172,1
train,others,DevNode2_ex202_175.wav,social_activity,202,175,2
train,others,DevNode3_ex202_178.wav,social_activity,202,178,3
train,others,DevNode4_ex202_181.wav,social_activity,202,181,4
train,others,DevNode1_ex202_183.wav,social_activity,202,183,1
train,others,DevNode2_ex202_186.wav,social_activity,202,186,2
train,others,DevNode3_ex202_189.wav,social_activity,202,189,3
train,others,DevNode4_ex202_192.wav,social_activity,202,192,4
train,others,DevNode1_ex202_195.wav,social_activity,202,195,1
train,others,DevNode2_ex202_198.wav,social_activity,202,198,2
train,others,DevNode3_ex202_201.wav,social_activity,202,201,3
train,others,DevNode4_ex202_203.wav,social_activity,202,203,4
train,others,DevNode1_ex202_206.wav,social_activity,202,206,1
train,others,DevNode2_ex202_209.wav,social_activity,202,209,2
train,others,DevNode3_ex202_212.wav,social_activity,202,212,3
train,others,DevNode4_ex202_215.wav,social_activity,202,215,4
train,others,DevNode1_ex202_218.wav,social_activity,202,218,1
train,others,DevNode2_ex202_221.wav,social_activity,202,221,2
train,others,DevNode3_ex202_223.wav,social_activity,202,223,3
train,others,DevNode4_ex202_226.wav,social_activity,202,226,4
train,others,DevNode1_ex202_229.wav,social_activity,202,229,1
train,others,DevNode2_ex202_232.wav,social_activity,202,232,2
train,others,DevNode3_ex202_235.wav,social_activity,202,235,3
train,others,DevNode4_ex202_238.wav,social_activity,202,238,4
train,others,DevNode1_ex202_241.wav,social_activity,202,241,1
train,others,DevNode2_ex202_243.wav,social_activity,202,243,2
train,others,DevNode3_ex202_246.wav,social_activity,202,246,3
train,others,DevNode4_ex202_249.wav,social_activity,202,249,4
train,others,DevNode1_ex202_252.wav,social_activity,202,252,1
train,others,DevNode2_ex202_255.wav,social_activity,202,255,2
train,others,DevNode3_ex202_258.wav,social_activity,202,258,3
train,others,DevNode4_ex202_261.wav,social_activity,202,261,4
train,others,DevNode1_ex202_263.wav,social_activity,202,263,1
train,others,DevNode2_ex202_266.wav,social_activity,202,266,2
train,others,DevNode3_ex202_269.wav,social_activity,202,269,3
train,others,DevNode4_ex202_272.wav,social_activity,202,272,4
train,others,DevNode1_ex202_275.wav,social_activity,202,275,1
train,others,DevNode2_ex202_278.wav,social_activity,202,278,2
train,others,DevNode3_ex202_281.wav,social_activity,202,281,3
train,others,DevNode4_ex202_283.wav,social_activity,202,283,4
train,others,DevNode1_ex202_286.wav,social_activity,202,286,1
train,others,DevNode2_ex202_289.wav,social_activity,202,289,2
train,others,DevNode3_ex202_292.wav,social_activity,202,292,3
train,others,DevNode4_ex202_295.wav,social_activity,202,295,4
train,others,DevNode1_ex202_298.wav,social_activity,202,298,1
train,others,DevNode2_ex202_301.wav,social_activity,202,301,2
train,others,DevNode3_ex202_303.wav,social_activity,202,303,3
train,others,DevNode4_ex202_306.wav,social_activity,202,306,4
train,others,DevNode1_ex202_309.wav,social_activity,202,309,1
train,others,DevNode2_ex202_312.wav,social_activity,202,312,2
train,others,DevNode3_ex202_315.wav,social_activity,202,315,3
train,others,DevNode4_ex202_318.wav,social_activity,202,318,4
train,others,DevNode1_ex202_321.wav,social_activity,202,321,1
train,others,DevNode2_ex202_323.wav,social_activity,202,323,2
train,others,DevNode3_ex202_326.wav,social_activity,202,326,3
train,others,DevNode4_ex202_329.wav,social_activity,202,329,4
train,others,DevNode1_ex202_332.wav,social_activity,202,332,1
train,others,DevNode2_ex202_335.wav,social_activity,202,335,2
train,others,DevNode3_ex202_338.wav,social_activity,202,338,3
train,others,DevNode4_ex202_341.wav,social_activity,202,341,4
train,others,DevNode1_ex202_343.wav,social_activity,202,343,1
train,others,DevNode2_ex202_346.wav,social_activity,202,346,2
train,others,DevNode3_ex202_349.wav,social_activity,202,349,3
train,others,DevNode4_ex202_352.wav,social_activity,202,352,4
train,others,DevNode1_ex202_355.wav,social_activity,202,355,1
train,others,DevNode2_ex202_358.wav,social_activity,202,358,2
train,others,DevNode3_ex202_361.wav,social_activity,202,361,3
train,others,DevNode4_ex202_363.wav,social_activity,202,363,4
train,others,DevNode1_ex202_366.wav,social_activity,202,366,1
train,others,DevNode2_ex202_369.wav,social_activity,202,369,2
train,others,DevNode3_ex202_372.wav,social_activity,202,372,3
train,others,DevNode4_ex202_375.wav,social_activity,202,375,4
train,others,DevNode1_ex202_378.wav,social_activity,202,378,1
train,others,DevNode2_ex202_381.wav,social_activity,202,381,2
train,others,DevNode3_ex202_383.wav,social_activity,202,383,3
train,others,DevNode4_ex202_386.wav,social_activity,202,386,4
train,others,DevNode1_ex202_389.wav,social_activity,202,389,1
train,others,DevNode2_ex202_392.wav,social_activity,202,392,2
train,others,DevNode3_ex202_395.wav,social_activity,202,395,3
train,others,DevNode4_ex205_2.wav,social_activity,205,2,4
train,others,DevNode1_ex205_5.wav,social_activity,205,5,1
train,others,DevNode2_ex205_7.wav,social_activity,205,7,2
train,others,DevNode3_ex207_1.wav,social_activity,207,1,3
train,others,DevNode4_ex207_4.wav,social_activity,207,4,4
train,others,DevNode1_ex207_7.wav,social_activity,207,7,1
train,others,DevNode2_ex207_10.wav,social_activity,207,10,2
